Cluster_Name	NCBI_Accession	Protein	Domain	Domain_Accession	E-value_hmmer	FinalGCFs
95_Yamadazyma_tenuis	GCA_000223465.1	EGV66763.1	Ribosomal_L5_C	PF00673.22	4.3e-31	36
95_Yamadazyma_tenuis	GCA_000223465.1	EGV66764.1	Ribosomal_L5_C	PF00673.22	4.3e-31	36
95_Yamadazyma_tenuis	GCA_000223465.1	EGV66435.1	DUF2439	PF10382.10	2e-20	36
95_Yamadazyma_tenuis	GCA_000223465.1	EGV66436.1				36
95_Yamadazyma_tenuis	GCA_000223465.1	EGV66765.1	ATG22	PF11700.9	1.6999999999999997e-86	36
95_Yamadazyma_tenuis	GCA_000223465.1	EGV66766.1	ATG22	PF11700.9	1.4999999999999996e-129	36
95_Yamadazyma_tenuis	GCA_000223465.1	EGV66437.1	MFS_1	PF07690.17	9.4e-45	36
95_Yamadazyma_tenuis	GCA_000223465.1	EGV66437.1	Sugar_tr	PF00083.25	5.8e-20	36
95_Yamadazyma_tenuis	GCA_000223465.1	EGV66438.1	p450	PF00067.23	2.2999999999999997e-53	36
95_Yamadazyma_tenuis	GCA_000223465.1	EGV66439.1	DIT1_PvcA	PF05141.13	3.499999999999999e-95	36
3428_Yamadazyma_tenuis	GCF_000223465.1	XP_006684021.1	Ribosomal_L5_C	PF00673.22	4.3e-31	36
3428_Yamadazyma_tenuis	GCF_000223465.1	XP_006684022.1	Ribosomal_L5_C	PF00673.22	4.3e-31	36
3428_Yamadazyma_tenuis	GCF_000223465.1	XP_006683693.1	DUF2439	PF10382.10	2e-20	36
3428_Yamadazyma_tenuis	GCF_000223465.1	XP_006683694.1				36
3428_Yamadazyma_tenuis	GCF_000223465.1	XP_006684023.1	ATG22	PF11700.9	1.6999999999999997e-86	36
3428_Yamadazyma_tenuis	GCF_000223465.1	XP_006684024.1	ATG22	PF11700.9	1.4999999999999996e-129	36
3428_Yamadazyma_tenuis	GCF_000223465.1	XP_006683695.1	MFS_1	PF07690.17	9.4e-45	36
3428_Yamadazyma_tenuis	GCF_000223465.1	XP_006683695.1	Sugar_tr	PF00083.25	5.8e-20	36
3428_Yamadazyma_tenuis	GCF_000223465.1	XP_006683696.1	p450	PF00067.23	2.2999999999999997e-53	36
3428_Yamadazyma_tenuis	GCF_000223465.1	XP_006683697.1	DIT1_PvcA	PF05141.13	3.499999999999999e-95	36
