Cluster_Name	NCBI_Accession	Protein	Domain	Domain_Accession	E-value_hmmer	FinalGCFs
506_Xylona_heveae	GCA_001619985.1	KZF20223.1				102
506_Xylona_heveae	GCA_001619985.1	KZF20224.1				102
506_Xylona_heveae	GCA_001619985.1	KZF20225.1				102
506_Xylona_heveae	GCA_001619985.1	KZF20226.1	Sod_Fe_C	PF02777.19	4.3e-33	102
506_Xylona_heveae	GCA_001619985.1	KZF20226.1	Sod_Fe_N	PF00081.23	1.7999999999999998e-33	102
506_Xylona_heveae	GCA_001619985.1	KZF20227.1				102
506_Xylona_heveae	GCA_001619985.1	KZF20228.1	MFS_1	PF07690.17	3.7e-45	102
506_Xylona_heveae	GCA_001619985.1	KZF20228.1	MFS_3	PF05977.14	6.4e-06	102
506_Xylona_heveae	GCA_001619985.1	KZF20228.1	Sugar_tr	PF00083.25	6.5e-11	102
506_Xylona_heveae	GCA_001619985.1	KZF20229.1	p450	PF00067.23	3.1e-62	102
506_Xylona_heveae	GCA_001619985.1	KZF20230.1	DIT1_PvcA	PF05141.13	1.3999999999999996e-98	102
506_Xylona_heveae	GCA_001619985.1	KZF20231.1	DJ-1_PfpI	PF01965.25	2.9e-13	102
506_Xylona_heveae	GCA_001619985.1	KZF20232.1	PK_Tyr_Ser-Thr	PF07714.18	3.8e-48	102
506_Xylona_heveae	GCA_001619985.1	KZF20232.1	Pkinase	PF00069.26	4.5999999999999986e-69	102
506_Xylona_heveae	GCA_001619985.1	KZF20232.1	Pkinase_fungal	PF17667.2	2.5e-06	102
506_Xylona_heveae	GCA_001619985.1	KZF20233.1	AIRS_C	PF02769.23	1.4e-40	102
506_Xylona_heveae	GCA_001619985.1	KZF20233.1	FGAR-AT_N	PF18076.2	1.6000000000000002e-33	102
506_Xylona_heveae	GCA_001619985.1	KZF20233.1	FGAR-AT_linker	PF18072.2	9.1e-21	102
506_Xylona_heveae	GCA_001619985.1	KZF20233.1	GATase_5	PF13507.7	9.999999999999998e-105	102
506_Xylona_heveae	GCA_001619985.1	KZF20234.1	AAA	PF00004.30	1.1e-16	102
506_Xylona_heveae	GCA_001619985.1	KZF20235.1	ADH_N	PF08240.13	2.2e-07	102
506_Xylona_heveae	GCA_001619985.1	KZF20235.1	ADH_zinc_N	PF00107.27	7.2e-11	102
506_Xylona_heveae	GCA_001619985.1	KZF20236.1	Epimerase	PF01370.22	6.2e-05	102
506_Xylona_heveae	GCA_001619985.1	KZF20236.1	NAD_binding_10	PF13460.7	1.1e-16	102
506_Xylona_heveae	GCA_001619985.1	KZF20236.1	NmrA	PF05368.14	8.499999999999999e-60	102
506_Xylona_heveae	GCA_001619985.1	KZF20237.1	MFS_1	PF07690.17	1.1e-46	102
506_Xylona_heveae	GCA_001619985.1	KZF20237.1	Sugar_tr	PF00083.25	2e-15	102
506_Xylona_heveae	GCA_001619985.1	KZF20238.1	Fungal_trans	PF04082.19	1.8e-05	102
506_Xylona_heveae	GCA_001619985.1	KZF20238.1	Zn_clus	PF00172.19	1e-08	102
3562_Xylona_heveae	GCF_001619985.1	XP_018185778.1				102
3562_Xylona_heveae	GCF_001619985.1	XP_018185779.1				102
3562_Xylona_heveae	GCF_001619985.1	XP_018185780.1				102
3562_Xylona_heveae	GCF_001619985.1	XP_018185781.1	Sod_Fe_C	PF02777.19	4.3e-33	102
3562_Xylona_heveae	GCF_001619985.1	XP_018185781.1	Sod_Fe_N	PF00081.23	1.7999999999999998e-33	102
3562_Xylona_heveae	GCF_001619985.1	XP_018185782.1				102
3562_Xylona_heveae	GCF_001619985.1	XP_018185783.1	MFS_1	PF07690.17	3.7e-45	102
3562_Xylona_heveae	GCF_001619985.1	XP_018185783.1	MFS_3	PF05977.14	6.4e-06	102
3562_Xylona_heveae	GCF_001619985.1	XP_018185783.1	Sugar_tr	PF00083.25	6.5e-11	102
