Cluster_Name	NCBI_Accession	Protein	Domain	Domain_Accession	E-value_hmmer	FinalGCFs
1666_Bacidia_gigantensis	GCA_019456465.1	KAG8525197.1	DIT1_PvcA	PF05141.13	3.399999999999999e-85	196
1666_Bacidia_gigantensis	GCA_019456465.1	KAG8525198.1	MFS_1	PF07690.17	1.1e-31	196
1666_Bacidia_gigantensis	GCA_019456465.1	KAG8525198.1	TRI12	PF06609.14	2.5e-11	196
1666_Bacidia_gigantensis	GCA_019456465.1	KAG8525199.1	PTR2	PF00854.22	3e-17	196
1666_Bacidia_gigantensis	GCA_019456465.1	KAG8525200.1				196
1666_Bacidia_gigantensis	GCA_019456465.1	KAG8525201.1				196
1666_Bacidia_gigantensis	GCA_019456465.1	KAG8525202.1				196
1666_Bacidia_gigantensis	GCA_019456465.1	KAG8525203.1	AMP-binding	PF00501.29	1.1e-26	196
1666_Bacidia_gigantensis	GCA_019456465.1	KAG8525203.1	Epimerase	PF01370.22	1.6e-05	196
1666_Bacidia_gigantensis	GCA_019456465.1	KAG8525203.1	NAD_binding_4	PF07993.13	1.5e-26	196
1666_Bacidia_gigantensis	GCA_019456465.1	KAG8525204.1				196
1666_Bacidia_gigantensis	GCA_019456465.1	KAG8525205.1				196
3771_Bacidia_gigantensis	GCF_019456465.1	XP_044664481.1	DIT1_PvcA	PF05141.13	3.399999999999999e-85	196
3771_Bacidia_gigantensis	GCF_019456465.1	XP_044664482.1	MFS_1	PF07690.17	1.1e-31	196
3771_Bacidia_gigantensis	GCF_019456465.1	XP_044664482.1	TRI12	PF06609.14	2.5e-11	196
3771_Bacidia_gigantensis	GCF_019456465.1	XP_044664483.1	PTR2	PF00854.22	3e-17	196
3771_Bacidia_gigantensis	GCF_019456465.1	XP_044664484.1				196
3771_Bacidia_gigantensis	GCF_019456465.1	XP_044664485.1				196
3771_Bacidia_gigantensis	GCF_019456465.1	XP_044664486.1				196
3771_Bacidia_gigantensis	GCF_019456465.1	XP_044664487.1	AMP-binding	PF00501.29	1.1e-26	196
3771_Bacidia_gigantensis	GCF_019456465.1	XP_044664487.1	Epimerase	PF01370.22	1.6e-05	196
3771_Bacidia_gigantensis	GCF_019456465.1	XP_044664487.1	NAD_binding_4	PF07993.13	1.5e-26	196
3771_Bacidia_gigantensis	GCF_019456465.1	XP_044664488.1				196
3771_Bacidia_gigantensis	GCF_019456465.1	XP_044664489.1				196
