Cluster_Name	NCBI_Accession	Protein	Domain	Domain_Accession	E-value_hmmer	FinalGCFs
1191_Ampelomyces_quisqualis	GCA_010094095.1	KAF1919203.1	ATG22	PF11700.9	6.199999999999999e-133	181
1191_Ampelomyces_quisqualis	GCA_010094095.1	KAF1919204.1	MFS_1	PF07690.17	8.499999999999999e-31	181
1191_Ampelomyces_quisqualis	GCA_010094095.1	KAF1919205.1	DIT1_PvcA	PF05141.13	1.6999999999999996e-88	181
1191_Ampelomyces_quisqualis	GCA_010094095.1	KAF1919206.1				181
1191_Ampelomyces_quisqualis	GCA_010094095.1	KAF1919207.1				181
1559_Parastagonospora_nodorum	GCA_016801405.1	QRD06161.1				181
1559_Parastagonospora_nodorum	GCA_016801405.1	QRD06162.1	ATG22	PF11700.9	3.799999999999999e-134	181
1559_Parastagonospora_nodorum	GCA_016801405.1	QRD06163.1	MFS_1	PF07690.17	1.4000000000000001e-33	181
1559_Parastagonospora_nodorum	GCA_016801405.1	QRD06164.1	DIT1_PvcA	PF05141.13	3.1999999999999996e-90	181
1559_Parastagonospora_nodorum	GCA_016801405.1	QRD06165.1	p450	PF00067.23	9e-50	181
1559_Parastagonospora_nodorum	GCA_016801405.1	QRD06166.1	DIT1_PvcA	PF05141.13	3.0000000000000003e-31	181
1559_Parastagonospora_nodorum	GCA_016801405.1	QRD06166.1	TauD	PF02668.17	5.699999999999999e-24	181
1559_Parastagonospora_nodorum	GCA_016801405.1	QRD06167.1				181
1559_Parastagonospora_nodorum	GCA_016801405.1	QRD06168.1				181
1559_Parastagonospora_nodorum	GCA_016801405.1	QRD06169.1				181
1559_Parastagonospora_nodorum	GCA_016801405.1	QRD06170.1	DUF4149	PF13664.7	3.4000000000000004e-27	181
1559_Parastagonospora_nodorum	GCA_016801405.1	QRD06171.1	Methyltransf_16	PF10294.10	3.8e-15	181
1559_Parastagonospora_nodorum	GCA_016801405.1	QRD06172.1	Methyltransf_12	PF08242.13	7.2e-10	181
1559_Parastagonospora_nodorum	GCA_016801405.1	QRD06172.1	Methyltransf_23	PF13489.7	1.1000000000000001e-08	181
1559_Parastagonospora_nodorum	GCA_016801405.1	QRD06172.1	Methyltransf_25	PF13649.7	1.5e-06	181
1559_Parastagonospora_nodorum	GCA_016801405.1	QRD06172.1	Methyltransf_31	PF13847.7	4.5e-19	181
1559_Parastagonospora_nodorum	GCA_016801405.1	QRD06172.1	Methyltransf_32	PF13679.7	2.9e-05	181
1559_Parastagonospora_nodorum	GCA_016801405.1	QRD06173.1				181
1559_Parastagonospora_nodorum	GCA_016801405.1	QRD06174.1				181
1561_Parastagonospora_nodorum	GCA_016801405.1	QRD06150.1				181
1561_Parastagonospora_nodorum	GCA_016801405.1	QRD06151.1	GHL10	PF02638.16	8.4e-05	181
1561_Parastagonospora_nodorum	GCA_016801405.1	QRD06151.1	Glyco_hydro_36C	PF16874.6	3.9e-25	181
