Cluster_Name	NCBI_Accession	Protein	Domain	Domain_Accession	E-value_hmmer	FinalGCFs
1481_Candida_parapsilosis	GCA_014049445.1	KAF6058798.1	DIT1_PvcA	PF05141.13	4.199999999999999e-99	189
1481_Candida_parapsilosis	GCA_014049445.1	KAF6058799.1	p450	PF00067.23	4.099999999999999e-42	189
1481_Candida_parapsilosis	GCA_014049445.1	KAF6058800.1	MFS_1	PF07690.17	1.9999999999999998e-42	189
1482_Candida_parapsilosis	GCA_014049455.1	KAF6055868.1	DIT1_PvcA	PF05141.13	4.199999999999999e-99	189
1482_Candida_parapsilosis	GCA_014049455.1	KAF6055869.1	p450	PF00067.23	4.099999999999999e-42	189
1482_Candida_parapsilosis	GCA_014049455.1	KAF6055870.1	MFS_1	PF07690.17	1.9e-42	189
1483_Candida_parapsilosis	GCA_014049495.1	KAF6067555.1	DIT1_PvcA	PF05141.13	4.1e-99	189
1483_Candida_parapsilosis	GCA_014049495.1	KAF6067556.1	p450	PF00067.23	4.099999999999999e-42	189
1483_Candida_parapsilosis	GCA_014049495.1	KAF6067557.1	MFS_1	PF07690.17	1.9e-42	189
1484_Candida_parapsilosis	GCA_014049585.1	KAF6055107.1	MFS_1	PF07690.17	1.9999999999999998e-42	189
1484_Candida_parapsilosis	GCA_014049585.1	KAF6055108.1	p450	PF00067.23	4.099999999999999e-42	189
1484_Candida_parapsilosis	GCA_014049585.1	KAF6055109.1	DIT1_PvcA	PF05141.13	4.199999999999999e-99	189
1577_Candida_metapsilosis	GCA_017655625.1	KAG5420536.1	MFS_1	PF07690.17	1.4e-27	189
1577_Candida_metapsilosis	GCA_017655625.1	KAG5420537.1	Bax1-I	PF01027.21	1.9e-51	189
1577_Candida_metapsilosis	GCA_017655625.1	KAG5420538.1	MFS_1	PF07690.17	4.4e-45	189
1577_Candida_metapsilosis	GCA_017655625.1	KAG5420539.1	p450	PF00067.23	6.199999999999999e-43	189
1577_Candida_metapsilosis	GCA_017655625.1	KAG5420540.1	DIT1_PvcA	PF05141.13	4.099999999999999e-98	189
3462_Candida_orthopsilosis	GCF_000315875.1	XP_003869359.1	PP2C	PF00481.22	1.6e-64	189
3462_Candida_orthopsilosis	GCF_000315875.1	XP_003869360.1	Abhydrolase_1	PF00561.21	7.2e-19	189
3462_Candida_orthopsilosis	GCF_000315875.1	XP_003869360.1	Abhydrolase_6	PF12697.8	4.7e-10	189
3462_Candida_orthopsilosis	GCF_000315875.1	XP_003869360.1	Hydrolase_4	PF12146.9	8.199999999999998e-42	189
3462_Candida_orthopsilosis	GCF_000315875.1	XP_003869361.1	DDE_1	PF03184.20	1.6999999999999996e-31	189
3462_Candida_orthopsilosis	GCF_000315875.1	XP_003869361.1	HTH_ABP1_N	PF18107.2	1.6e-06	189
3462_Candida_orthopsilosis	GCF_000315875.1	XP_003869361.1	HTH_Tnp_Tc5	PF03221.17	2.1e-17	189
3462_Candida_orthopsilosis	GCF_000315875.1	XP_003869362.1	Pet100	PF09803.10	9.299999999999999e-10	189
3462_Candida_orthopsilosis	GCF_000315875.1	XP_003869363.1				189
3462_Candida_orthopsilosis	GCF_000315875.1	XP_003869364.1	p450	PF00067.23	4.199999999999999e-65	189
3462_Candida_orthopsilosis	GCF_000315875.1	XP_003869365.1	Clathrin	PF00637.21	9.000000000000001e-23	189
3462_Candida_orthopsilosis	GCF_000315875.1	XP_003869366.1	Tfb5	PF06331.13	7.400000000000001e-26	189
3462_Candida_orthopsilosis	GCF_000315875.1	XP_003869367.1	Sec34	PF04136.16	1.6000000000000001e-38	189
3462_Candida_orthopsilosis	GCF_000315875.1	XP_003869368.1	zf-primase	PF09329.12	1.8000000000000002e-12	189
3462_Candida_orthopsilosis	GCF_000315875.1	XP_003869369.1	UDPGP	PF01704.19	1.0999999999999997e-186	189
3462_Candida_orthopsilosis	GCF_000315875.1	XP_003869370.1	TBCA	PF02970.17	9.999999999999999e-27	189
3462_Candida_orthopsilosis	GCF_000315875.1	XP_003869371.1	DIT1_PvcA	PF05141.13	1.4999999999999997e-98	189
3462_Candida_orthopsilosis	GCF_000315875.1	XP_003869372.1	p450	PF00067.23	7.399999999999999e-43	189
3462_Candida_orthopsilosis	GCF_000315875.1	XP_003869373.1	MFS_1	PF07690.17	2.3999999999999997e-46	189
3462_Candida_orthopsilosis	GCF_000315875.1	XP_003869373.1	Sugar_tr	PF00083.25	6.900000000000002e-16	189
3462_Candida_orthopsilosis	GCF_000315875.1	XP_003869374.1	Bax1-I	PF01027.21	2e-51	189
3462_Candida_orthopsilosis	GCF_000315875.1	XP_003869375.1	MFS_1	PF07690.17	4.7000000000000004e-29	189
3462_Candida_orthopsilosis	GCF_000315875.1	XP_003869376.1				189
3462_Candida_orthopsilosis	GCF_000315875.1	XP_003869377.1	Pex14_N	PF04695.14	1.7e-19	189
3462_Candida_orthopsilosis	GCF_000315875.1	XP_003869378.1	Mito_carr	PF00153.28	8.300000000000001e-44	189
3462_Candida_orthopsilosis	GCF_000315875.1	XP_003869379.1	Prenyltrans	PF00432.22	2.1e-23	189
3462_Candida_orthopsilosis	GCF_000315875.1	XP_003869380.1				189
