Cluster_Name	NCBI_Accession	Protein	Domain	Domain_Accession	E-value_hmmer	FinalGCFs
23_Candida_tropicalis	GCA_000006335.3	EER35775.1	p450	PF00067.23	4.299999999999999e-47	16
23_Candida_tropicalis	GCA_000006335.3	EER35776.1	DIT1_PvcA	PF05141.13	1.5999999999999995e-95	16
23_Candida_tropicalis	GCA_000006335.3	EER35777.1	TBCA	PF02970.17	9.999999999999999e-27	16
23_Candida_tropicalis	GCA_000006335.3	EER35778.1	UDPGP	PF01704.19	2.799999999999999e-187	16
96_Spathaspora_passalidarum	GCA_000223485.1	EGW34152.1	3-HAO	PF06052.13	1.6e-65	16
96_Spathaspora_passalidarum	GCA_000223485.1	EGW34152.1	Cupin_2	PF07883.12	4.3e-08	16
96_Spathaspora_passalidarum	GCA_000223485.1	EGW34153.1	MFS_1	PF07690.17	4e-44	16
96_Spathaspora_passalidarum	GCA_000223485.1	EGW34153.1	Sugar_tr	PF00083.25	1.3999999999999998e-10	16
96_Spathaspora_passalidarum	GCA_000223485.1	EGW34154.1	p450	PF00067.23	2.7000000000000006e-42	16
96_Spathaspora_passalidarum	GCA_000223485.1	EGW34155.1	DIT1_PvcA	PF05141.13	2.799999999999999e-98	16
265_Candida_albicans	GCA_000691765.2	RLP66956.1	p450	PF00067.23	8.6e-43	16
265_Candida_albicans	GCA_000691765.2	RLP66957.1	DIT1_PvcA	PF05141.13	1.1e-95	16
265_Candida_albicans	GCA_000691765.2	RLP66958.1	TBCA	PF02970.17	7.1e-25	16
265_Candida_albicans	GCA_000691765.2	RLP66959.1	UDPGP	PF01704.19	3.899999999999999e-188	16
265_Candida_albicans	GCA_000691765.2	RLP66960.1				16
265_Candida_albicans	GCA_000691765.2	RLP66961.1				16
265_Candida_albicans	GCA_000691765.2	RLP66962.1				16
303_Candida_albicans	GCA_000773755.1	KGQ81792.1	ATG22	PF11700.9	7.299999999999996e-134	16
303_Candida_albicans	GCA_000773755.1	KGQ81793.1	MFS_1	PF07690.17	8e-43	16
303_Candida_albicans	GCA_000773755.1	KGQ81794.1	p450	PF00067.23	1.5999999999999998e-41	16
303_Candida_albicans	GCA_000773755.1	KGQ81795.1	DIT1_PvcA	PF05141.13	1.1e-95	16
303_Candida_albicans	GCA_000773755.1	KGQ81796.1	TBCA	PF02970.17	9.3e-25	16
303_Candida_albicans	GCA_000773755.1	KGQ81797.1	UDPGP	PF01704.19	3.899999999999999e-188	16
303_Candida_albicans	GCA_000773755.1	KGQ81798.1				16
303_Candida_albicans	GCA_000773755.1	KGQ81799.1				16
874_Spathaspora_spp	GCA_003676035.1	RLV95357.1	Mito_carr	PF00153.28	2.7000000000000002e-58	16
874_Spathaspora_spp	GCA_003676035.1	RLV95357.1	TFIIB	PF00382.20	1.3e-40	16
874_Spathaspora_spp	GCA_003676035.1	RLV95430.1	DUF2407	PF10302.10	9.1e-22	16
874_Spathaspora_spp	GCA_003676035.1	RLV95430.1	DUF2407_C	PF13373.7	3.9e-42	16
874_Spathaspora_spp	GCA_003676035.1	RLV95542.1	MTP18	PF10558.10	6.4e-61	16
874_Spathaspora_spp	GCA_003676035.1	RLV95435.1	3-HAO	PF06052.13	2.2e-66	16
874_Spathaspora_spp	GCA_003676035.1	RLV95435.1	Cupin_2	PF07883.12	1.3e-06	16
874_Spathaspora_spp	GCA_003676035.1	RLV95466.1	MFS_1	PF07690.17	1.9e-43	16
874_Spathaspora_spp	GCA_003676035.1	RLV95466.1	Sugar_tr	PF00083.25	6.199999999999999e-11	16
874_Spathaspora_spp	GCA_003676035.1	RLV95452.1	p450	PF00067.23	1.9e-43	16
874_Spathaspora_spp	GCA_003676035.1	RLV95453.1	DIT1_PvcA	PF05141.13	1.6999999999999994e-98	16
874_Spathaspora_spp	GCA_003676035.1	RLV95453.1	TBCA	PF02970.17	4.7e-25	16
874_Spathaspora_spp	GCA_003676035.1	RLV95451.1	UDPGP	PF01704.19	6.499999999999999e-190	16
874_Spathaspora_spp	GCA_003676035.1	RLV95482.1	Mannosyl_trans3	PF11051.9	5.9e-51	16
874_Spathaspora_spp	GCA_003676035.1	RLV95540.1				16
874_Spathaspora_spp	GCA_003676035.1	RLV95442.1	RNA_pol_Rpb8	PF03870.16	2.3e-44	16
874_Spathaspora_spp	GCA_003676035.1	RLV95442.1	RNA_pol_RpbG	PF16992.6	9.000000000000001e-07	16
874_Spathaspora_spp	GCA_003676035.1	RLV95454.1				16
1647_Candida_subhashii	GCA_019202705.1	KAG7662654.1	p450	PF00067.23	1.6999999999999998e-43	16
1647_Candida_subhashii	GCA_019202705.1	KAG7662655.1	DIT1_PvcA	PF05141.13	3.6999999999999996e-98	16
1647_Candida_subhashii	GCA_019202705.1	KAG7662656.1	TBCA	PF02970.17	1.1e-27	16
1647_Candida_subhashii	GCA_019202705.1	KAG7662657.1	UDPGP	PF01704.19	1.6999999999999997e-189	16
3381_Candida_tropicalis	GCF_000006335.3	XP_002545733.1	p450	PF00067.23	4.299999999999999e-47	16
3381_Candida_tropicalis	GCF_000006335.3	XP_002545734.1	DIT1_PvcA	PF05141.13	1.5999999999999995e-95	16
3381_Candida_tropicalis	GCF_000006335.3	XP_002545735.1	TBCA	PF02970.17	9.999999999999999e-27	16
3381_Candida_tropicalis	GCF_000006335.3	XP_002545736.1	UDPGP	PF01704.19	2.799999999999999e-187	16
3429_Spathaspora_passalidarum	GCF_000223485.1	XP_007373736.1	3-HAO	PF06052.13	1.6e-65	16
3429_Spathaspora_passalidarum	GCF_000223485.1	XP_007373736.1	Cupin_2	PF07883.12	4.3e-08	16
3429_Spathaspora_passalidarum	GCF_000223485.1	XP_007373737.1	MFS_1	PF07690.17	4e-44	16
3429_Spathaspora_passalidarum	GCF_000223485.1	XP_007373737.1	Sugar_tr	PF00083.25	1.3999999999999998e-10	16
3429_Spathaspora_passalidarum	GCF_000223485.1	XP_007373738.1	p450	PF00067.23	2.7000000000000006e-42	16
3429_Spathaspora_passalidarum	GCF_000223485.1	XP_007373739.1	DIT1_PvcA	PF05141.13	2.799999999999999e-98	16
