Cluster_Name	NCBI_Accession	Protein	Domain	Domain_Accession	E-value_hmmer	FinalGCFs
1139_Setomelanomma_holmii	GCA_010015745.1	KAF2032948.1				170
1139_Setomelanomma_holmii	GCA_010015745.1	KAF2032949.1	HMG_box	PF00505.20	2e-05	170
1139_Setomelanomma_holmii	GCA_010015745.1	KAF2032950.1	CN_hydrolase	PF00795.23	1.5e-58	170
1139_Setomelanomma_holmii	GCA_010015745.1	KAF2032951.1	HATPase_c	PF02518.27	1.4e-15	170
1139_Setomelanomma_holmii	GCA_010015745.1	KAF2032951.1	HisKA	PF00512.26	4.2000000000000005e-10	170
1139_Setomelanomma_holmii	GCA_010015745.1	KAF2032951.1	PAS	PF00989.26	8.499999999999999e-05	170
1139_Setomelanomma_holmii	GCA_010015745.1	KAF2032951.1	PAS_4	PF08448.11	6.7e-06	170
1139_Setomelanomma_holmii	GCA_010015745.1	KAF2032951.1	Response_reg	PF00072.25	2.5000000000000002e-21	170
1139_Setomelanomma_holmii	GCA_010015745.1	KAF2032952.1	DIT1_PvcA	PF05141.13	7.499999999999999e-86	170
1160_Ophiobolus_disseminans	GCA_010093685.1	KAF2820427.1				170
1160_Ophiobolus_disseminans	GCA_010093685.1	KAF2820428.1	Cutinase	PF01083.23	3e-44	170
1160_Ophiobolus_disseminans	GCA_010093685.1	KAF2820428.1	PE-PPE	PF08237.12	9.1e-06	170
1160_Ophiobolus_disseminans	GCA_010093685.1	KAF2820429.1	MFS_1	PF07690.17	6e-15	170
1160_Ophiobolus_disseminans	GCA_010093685.1	KAF2820429.1	UNC-93	PF05978.17	6.9e-07	170
1160_Ophiobolus_disseminans	GCA_010093685.1	KAF2820430.1	DIT1_PvcA	PF05141.13	3.399999999999999e-83	170
1160_Ophiobolus_disseminans	GCA_010093685.1	KAF2820431.1	HATPase_c	PF02518.27	3.1e-22	170
1160_Ophiobolus_disseminans	GCA_010093685.1	KAF2820431.1	HisKA	PF00512.26	1.3000000000000002e-10	170
1160_Ophiobolus_disseminans	GCA_010093685.1	KAF2820431.1	PAS	PF00989.26	3.4e-07	170
1160_Ophiobolus_disseminans	GCA_010093685.1	KAF2820431.1	PAS_4	PF08448.11	6.6e-07	170
1160_Ophiobolus_disseminans	GCA_010093685.1	KAF2820431.1	Response_reg	PF00072.25	3.5e-20	170
1160_Ophiobolus_disseminans	GCA_010093685.1	KAF2820432.1	CN_hydrolase	PF00795.23	7.5e-60	170
1160_Ophiobolus_disseminans	GCA_010093685.1	KAF2820433.1	HMG_box	PF00505.20	1.9e-05	170
1160_Ophiobolus_disseminans	GCA_010093685.1	KAF2820434.1	Dicer_dimer	PF03368.15	4.4e-07	170
1160_Ophiobolus_disseminans	GCA_010093685.1	KAF2820434.1	dsrm	PF00035.27	8.7e-08	170
1160_Ophiobolus_disseminans	GCA_010093685.1	KAF2820435.1				170
1160_Ophiobolus_disseminans	GCA_010093685.1	KAF2820436.1	HTH_Tnp_Tc5	PF03221.17	1.3e-11	170
