Cluster_Name	NCBI_Accession	Protein	Domain	Domain_Accession	E-value_hmmer	FinalGCFs
31_Coccidioides_immitis	GCA_000149335.2	EAS27552.3	RNase_T	PF00929.25	3.6e-08	20
31_Coccidioides_immitis	GCA_000149335.2	EAS27553.3	Catalase	PF00199.20	3.2999999999999986e-170	20
31_Coccidioides_immitis	GCA_000149335.2	EAS27553.3	Catalase-rel	PF06628.13	1.3000000000000002e-18	20
31_Coccidioides_immitis	GCA_000149335.2	EAS27553.3	Catalase_C	PF18011.2	4.2e-07	20
31_Coccidioides_immitis	GCA_000149335.2	EAS27554.2				20
31_Coccidioides_immitis	GCA_000149335.2	KJF61263.1				20
31_Coccidioides_immitis	GCA_000149335.2	KJF61264.1				20
31_Coccidioides_immitis	GCA_000149335.2	KJF61265.1				20
31_Coccidioides_immitis	GCA_000149335.2	EAS27555.1				20
31_Coccidioides_immitis	GCA_000149335.2	EAS27556.3	HpcH_HpaI	PF03328.15	6.2e-22	20
31_Coccidioides_immitis	GCA_000149335.2	EAS27557.3	Zn_clus	PF00172.19	1.4e-07	20
31_Coccidioides_immitis	GCA_000149335.2	EAS27558.3	AMP-binding	PF00501.29	5.9e-25	20
31_Coccidioides_immitis	GCA_000149335.2	EAS27558.3	Epimerase	PF01370.22	1.6e-07	20
31_Coccidioides_immitis	GCA_000149335.2	EAS27558.3	NAD_binding_4	PF07993.13	4.6000000000000004e-33	20
31_Coccidioides_immitis	GCA_000149335.2	EAS27558.3	PP-binding	PF00550.26	2e-06	20
31_Coccidioides_immitis	GCA_000149335.2	EAS27560.3	MFS_1	PF07690.17	3.5e-38	20
31_Coccidioides_immitis	GCA_000149335.2	EAS27560.3	TRI12	PF06609.14	2e-11	20
31_Coccidioides_immitis	GCA_000149335.2	EAS27561.3	DIT1_PvcA	PF05141.13	5.099999999999999e-99	20
31_Coccidioides_immitis	GCA_000149335.2	EAS27562.3	PH_RBD	PF12068.9	2.6e-07	20
31_Coccidioides_immitis	GCA_000149335.2	EAS27562.3	RabGAP-TBC	PF00566.19	8.6e-40	20
