Cluster_Name	NCBI_Accession	Protein	Domain	Domain_Accession	E-value_hmmer	FinalGCFs
56_Verticillium_dahliae	GCA_000150675.2	EGY19334.1	DUF5672	PF18922.1	1.4999999999999998e-20	25
56_Verticillium_dahliae	GCA_000150675.2	EGY19335.1	DUF5672	PF18922.1	3e-25	25
56_Verticillium_dahliae	GCA_000150675.2	EGY19336.1	TPR_14	PF13428.7	1.4e-09	25
56_Verticillium_dahliae	GCA_000150675.2	EGY19336.1	TPR_19	PF14559.7	1.2e-06	25
56_Verticillium_dahliae	GCA_000150675.2	EGY19336.1	TPR_2	PF07719.18	3.5000000000000004e-06	25
56_Verticillium_dahliae	GCA_000150675.2	EGY19337.1	RIX1	PF08167.13	3e-62	25
56_Verticillium_dahliae	GCA_000150675.2	EGY19338.1	WW	PF00397.27	8.9e-08	25
56_Verticillium_dahliae	GCA_000150675.2	EGY19339.1				25
56_Verticillium_dahliae	GCA_000150675.2	EGY19340.1	Cutinase	PF01083.23	3.1e-41	25
56_Verticillium_dahliae	GCA_000150675.2	EGY19341.1	MFS_1	PF07690.17	5.7e-10	25
56_Verticillium_dahliae	GCA_000150675.2	EGY19342.1	AMP-binding	PF00501.29	3.9e-25	25
56_Verticillium_dahliae	GCA_000150675.2	EGY19342.1	DIT1_PvcA	PF05141.13	2.7999999999999994e-84	25
56_Verticillium_dahliae	GCA_000150675.2	EGY19342.1	PP-binding	PF00550.26	4.3e-08	25
56_Verticillium_dahliae	GCA_000150675.2	EGY19342.1	Transferase	PF02458.16	1.4e-07	25
56_Verticillium_dahliae	GCA_000150675.2	EGY19343.1	AATase	PF07247.13	5.9e-11	25
56_Verticillium_dahliae	GCA_000150675.2	EGY19344.1	Abhydrolase_3	PF07859.14	4.099999999999999e-38	25
56_Verticillium_dahliae	GCA_000150675.2	EGY19344.1	COesterase	PF00135.29	1.3e-08	25
56_Verticillium_dahliae	GCA_000150675.2	EGY19345.1	MFS_1	PF07690.17	1.9e-19	25
56_Verticillium_dahliae	GCA_000150675.2	EGY19345.1	TRI12	PF06609.14	2.3e-08	25
58_Verticillium_alfalfae	GCA_000150825.1	EEY16497.1	MFS_1	PF07690.17	2.9e-13	25
58_Verticillium_alfalfae	GCA_000150825.1	EEY16498.1	AMP-binding	PF00501.29	1.3e-23	25
58_Verticillium_alfalfae	GCA_000150825.1	EEY16498.1	DIT1_PvcA	PF05141.13	1.4999999999999996e-84	25
58_Verticillium_alfalfae	GCA_000150825.1	EEY16498.1	PP-binding	PF00550.26	3.5e-08	25
