Cluster_Name	NCBI_Accession	Protein	Domain	Domain_Accession	E-value_hmmer	FinalGCFs
651_Pseudomassariella_vexata	GCA_002105095.1	ORY58076.1	UstYa	PF11807.9	1.5e-25	128
651_Pseudomassariella_vexata	GCA_002105095.1	ORY58077.1	DIT1_PvcA	PF05141.13	1.1e-27	128
651_Pseudomassariella_vexata	GCA_002105095.1	ORY58077.1	TauD	PF02668.17	4.3e-17	128
651_Pseudomassariella_vexata	GCA_002105095.1	ORY58078.1				128
651_Pseudomassariella_vexata	GCA_002105095.1	ORY58079.1				128
3608_Pseudomassariella_vexata	GCF_002105095.1	XP_040711111.1	UstYa	PF11807.9	1.5e-25	128
3608_Pseudomassariella_vexata	GCF_002105095.1	XP_040711112.1	DIT1_PvcA	PF05141.13	1.1e-27	128
3608_Pseudomassariella_vexata	GCF_002105095.1	XP_040711112.1	TauD	PF02668.17	4.3e-17	128
3608_Pseudomassariella_vexata	GCF_002105095.1	XP_040711113.1				128
3608_Pseudomassariella_vexata	GCF_002105095.1	XP_040711114.1				128
