Cluster_Name	NCBI_Accession	Protein	Domain	Domain_Accession	E-value_hmmer	FinalGCFs
659_Hypoxylon_spp	GCA_002120305.1	OTA94072.1	Hist_deacetyl	PF00850.20	1.2999999999999997e-83	132
659_Hypoxylon_spp	GCA_002120305.1	OTA94073.1	Aspzincin_M35	PF14521.7	5.6000000000000006e-05	132
659_Hypoxylon_spp	GCA_002120305.1	OTA94074.1				132
659_Hypoxylon_spp	GCA_002120305.1	OTA94075.1	JAB	PF01398.22	5.8999999999999985e-33	132
659_Hypoxylon_spp	GCA_002120305.1	OTA94075.1	MitMem_reg	PF13012.7	4.4e-12	132
659_Hypoxylon_spp	GCA_002120305.1	OTA94075.1	Prok-JAB	PF14464.7	1.3e-07	132
659_Hypoxylon_spp	GCA_002120305.1	OTA94076.1				132
659_Hypoxylon_spp	GCA_002120305.1	OTA94077.1	DIT1_PvcA	PF05141.13	3.5e-100	132
659_Hypoxylon_spp	GCA_002120305.1	OTA94078.1	Ctr	PF04145.16	4e-41	132
661_Daldinia_spp	GCA_002120325.1	OTB17458.1	zf-ANAPC11	PF12861.8	2.8000000000000003e-05	132
661_Daldinia_spp	GCA_002120325.1	OTB17458.1	zf-RING_2	PF13639.7	1.3e-06	132
661_Daldinia_spp	GCA_002120325.1	OTB17458.1	zf-rbx1	PF12678.8	2.5e-06	132
661_Daldinia_spp	GCA_002120325.1	OTB17459.1	MFS_1	PF07690.17	2.2e-33	132
661_Daldinia_spp	GCA_002120325.1	OTB17460.1				132
661_Daldinia_spp	GCA_002120325.1	OTB17461.1				132
661_Daldinia_spp	GCA_002120325.1	OTB17462.1	Malic_M	PF03949.16	1.4999999999999994e-88	132
661_Daldinia_spp	GCA_002120325.1	OTB17462.1	malic	PF00390.20	9.499999999999998e-66	132
661_Daldinia_spp	GCA_002120325.1	OTB17463.1	DUF5427	PF10310.10	3.7999999999999976e-184	132
661_Daldinia_spp	GCA_002120325.1	OTB17464.1				132
661_Daldinia_spp	GCA_002120325.1	OTB17465.1	Ribosomal_L14	PF00238.20	1.1e-33	132
661_Daldinia_spp	GCA_002120325.1	OTB17466.1	GST_C_2	PF13410.7	1.1e-05	132
661_Daldinia_spp	GCA_002120325.1	OTB17466.1	GST_N_2	PF13409.7	1.2e-09	132
661_Daldinia_spp	GCA_002120325.1	OTB17466.1	GST_N_3	PF13417.7	6.6e-10	132
661_Daldinia_spp	GCA_002120325.1	OTB17467.1	Hist_deacetyl	PF00850.20	1.1999999999999997e-83	132
661_Daldinia_spp	GCA_002120325.1	OTB17468.1				132
661_Daldinia_spp	GCA_002120325.1	OTB17469.1	AAA	PF00004.30	9.000000000000002e-14	132
661_Daldinia_spp	GCA_002120325.1	OTB17470.1	Abhydrolase_6	PF12697.8	9.4e-06	132
661_Daldinia_spp	GCA_002120325.1	OTB17470.1	DUF676	PF05057.15	4e-05	132
661_Daldinia_spp	GCA_002120325.1	OTB17471.1	JAB	PF01398.22	9.6e-33	132
661_Daldinia_spp	GCA_002120325.1	OTB17471.1	MitMem_reg	PF13012.7	6.1e-12	132
661_Daldinia_spp	GCA_002120325.1	OTB17471.1	Prok-JAB	PF14464.7	1.9e-07	132
661_Daldinia_spp	GCA_002120325.1	OTB17472.1				132
661_Daldinia_spp	GCA_002120325.1	OTB17473.1	DIT1_PvcA	PF05141.13	5.499999999999999e-102	132
661_Daldinia_spp	GCA_002120325.1	OTB17474.1	Ctr	PF04145.16	1.1999999999999996e-38	132
