Cluster_Name	NCBI_Accession	Protein	Domain	Domain_Accession	E-value_hmmer	FinalGCFs
127_Auricularia_subglabra	GCA_000265015.1	EJD47419.1				37
127_Auricularia_subglabra	GCA_000265015.1	EJD47420.1	Glyco_hydro_88	PF07470.14	9.800000000000001e-14	37
127_Auricularia_subglabra	GCA_000265015.1	EJD47421.1				37
127_Auricularia_subglabra	GCA_000265015.1	EJD47422.1	FAD_binding_3	PF01494.20	7.099999999999999e-64	37
127_Auricularia_subglabra	GCA_000265015.1	EJD47423.1	DIT1_PvcA	PF05141.13	1e-85	37
127_Auricularia_subglabra	GCA_000265015.1	EJD47423.1	TauD	PF02668.17	6.7e-29	37
127_Auricularia_subglabra	GCA_000265015.1	EJD47424.1				37
3446_Auricularia_subglabra	GCF_000265015.1	XP_007344588.1				37
3446_Auricularia_subglabra	GCF_000265015.1	XP_007344589.1	Glyco_hydro_88	PF07470.14	9.800000000000001e-14	37
3446_Auricularia_subglabra	GCF_000265015.1	XP_007344590.1				37
3446_Auricularia_subglabra	GCF_000265015.1	XP_007344591.1	FAD_binding_3	PF01494.20	7.099999999999999e-64	37
3446_Auricularia_subglabra	GCF_000265015.1	XP_007344592.1	DIT1_PvcA	PF05141.13	1e-85	37
3446_Auricularia_subglabra	GCF_000265015.1	XP_007344592.1	TauD	PF02668.17	6.7e-29	37
3446_Auricularia_subglabra	GCF_000265015.1	XP_007344593.1				37
